seed-property-id,address,property-name,property-type,gfa,year-built,province,city,postal-code,geom,latitude,longitude,energy-star,site-eui,source-eui,total-ghg,ghgi
BBBC006362,1855 West Mall,C.K. Choi,College/University,2912.0002663104,1996,BC,Vancouver,V6T1Z4,"(-123.25682830810547,49.26640319824219)",49.26640319824219,-123.25682830810547,,119.10125,,59.22402722689730,20.337899895949900
BBBC006763,6331 Crescent Road,University Centre,College/University,3943.9997506944,1958,BC,Vancouver,V6T1Z4,"(-123.25603485107422,49.26885986328125)",49.26885986328125,-123.25603485107422,,258.04745,,143.14873488787200,36.29528534613610
BBBC008841,2099 Beach Ave,(4325) 2099 Beach Av - Park Board Office,Office - Municipal,1998.7977572352000,1961,BC,Vancouver,V6G 1Z4,"(-123.14588928222656,49.29079818725586)",49.29079818725586,-123.14588928222656,1,708.1397500000000,1213.5392,111.23008600000000,55.64844064644560
BBBC023028,2151 W. 39,Kerrisdale Tower B,Multifamily Housing,5211.0950229504000,1963,BC,Vancouver,v6m1t6,"(-123.1567611694336,49.23670196533203)",49.23670196533203,-123.1567611694336,,230.5043,249.93910000000000,207.92283620000000,39.899989170836900
BBBC006291,6270 University Boulevard,Bio Sci South,College/University,5441.000317977600,2011,BC,Vancouver,V6T1Z4,"(-123.25260925292969,49.2647590637207)",49.2647590637207,-123.25260925292969,,850.0832000000000,,505.71841699868200,92.94576328580170
BBBC001526,2925 Virtual Way,Broadway Tech 1 (EPL),Office,11037.3893316288,2008,BC,Vancouver,V5M 4X5,"(-123.044333,49.261368)",49.261368,-123.044333,90,138.85155000000000,238.8335,126.24988860000000,11.438372121262900
BBBC017137,1325 Burnaby Street,Florence Manor,Multifamily Housing,1347.098725152,1954,BC,Vancouver,V6E 1R2,"(-123.13615417480469,49.28257369995117)",49.28257369995117,-123.13615417480469,,180.49755,213.81435000000000,39.689881200000000,29.463202695761700
BBBC008770,5251 Oak Street,(1305) VanDusen Gardens,Museum,4595.49532512,2010,BC,Vancouver,V6M 4H1,"(-123.132025226168,49.2394050519934)",49.2394050519934,-123.132025226168,,388.79065000000000,563.7354,217.521763,47.33364677918350
BBBC015586,2080/2140 Wall Street,113 - Chimo Terrace,Multifamily Housing,6797.3930632512,1969,BC,Vancouver,V5L 1B4,"(-123.06075286865234,49.287017822265625)",49.287017822265625,-123.06075286865234,43,199.93235000000000,255.4919,199.19828980000000,29.305072573186400
BBBC001321,777 Hornby Street,777 Hornby Street (EPL),Office,17578.082934086400,1968,BC,Vancouver,V6Z 1S4,"(-123.121834,49.282995)",49.282995,-123.121834,66,261.0447,405.44905000000000,498.6683912,28.36873113447820
BBBC008967,3588 Ross Drive,FAS - Cypress & Pine House - 3588 Ross Drive,Multifamily Housing,15316.085290348800,2016,BC,Vancouver,V6T 1W5,"(-123.2342277,49.25154402)",49.25154402,-123.2342277,91,124.96955000000000,197.15595,297.6903125333330,19.436430315056100
BBBC006512,2033 Main Mall,David Lam,College/University,6751.000072166400,1992,BC,Vancouver,V6T1Z4,"(-123.2542724609375,49.265663146972656)",49.265663146972656,-123.2542724609375,,239.93775000000000,,183.42374718823900,27.169836723486700
BBBC008690,1836 W 5th Ave,(1377) 1836 W 5th Ave - Mckay Building,Office - Municipal,2322.5973676992000,1964,BC,Vancouver,V6J 3H7,"(-123.14612579345703,49.26664352416992)",49.26664352416992,-123.14612579345703,65,177.72115,283.2559,41.6983726,17.953319342627600
BBBC014480,3033 NE Kent Avenue,Fraser Pointe 1,Multifamily Housing,10076.9902201728,1991,BC,Vancouver,V5S 4P7,"(-123.046149,49.206563)",49.206563,-123.046149,,199.93235000000000,288.8087,248.5905132,24.669099323960600
BBBC017251,2526 Waverley Ave,Shannon Oaks - Vancouver,Multifamily Housing,14288.7857707584,2001,BC,Vancouver,V5S 4W1,"(-123.05538177490234,49.22648239135742)",49.22648239135742,-123.05538177490234,,144.40435,219.36715000000000,224.29574220000000,15.697311775655300
BBBC006610,6333 Memorial Road,Lasserre,College/University,4710.000179980800,1962,BC,Vancouver,V6T1Z4,"(-123.25695037841797,49.266944885253906)",49.266944885253906,-123.25695037841797,,205.5167,,148.69040728793400,31.56905683903610
BBBC015206,1177 West Hastings Street,1177 West Hastings,Office,30110.170695667200,1968,BC,Vancouver,V6B 2K3,"(-123.12199401855469,49.28885269165039)",49.28885269165039,-123.12199401855469,77,199.93235000000000,338.78390000000000,522.9556744000000,17.36805724545550
BBBC008654,42-44 E Cordova St,(3252) Central Residence,Multifamily Housing,3618.7963752960000,1978,BC,Vancouver,V6A 1K3,"(-123.08872985839844,49.282081604003906)",49.282081604003906,-123.08872985839844,,372.10070000000000,483.18825,198.73775260000000,54.91813842564620
BBBC014720,"1140 W Pender, Vancouver",1140 W Pender (50%),Office,15962.384797747200,1984,BC,Vancouver,V6E 2R9,"(-123.122097,49.287619)",49.287619,-123.122097,60,213.81435000000000,347.1131,326.88478800000000,20.478423230678000
BBBC006665,2357 Main Mall,H.R. Macmillan,College/University,14192.999949427200,1967,BC,Vancouver,V6T1Z4,"(-123.25081634521484,49.26140213012695)",49.26140213012695,-123.25081634521484,,229.46315000000000,,515.9233070461080,36.350511491775500
BBBC008379,5851 West Blvd,(1562A) Kerrisdale Community Centre,Rec Centre (with Pool),6456.793796064000,1950,BC,Vancouver,V6M 3W9,"(-123.1571044921875,49.233192443847656)",49.233192443847656,-123.1571044921875,,394.34345000000000,494.2938500000000,391.7123454,60.66663714141090
BBBC024125,2525 West Mall,Totem Park Residence,Residence Hall/Dormitory,9410.999913446400,2017,BC,Vancouver,V6T 1W9,"(-123.25098419189453,49.25894546508789)",49.25894546508789,-123.25098419189453,,83.35510000000000,,76.3153092488889,8.109152703972230
BBBC006914,2194 Health Sciences Mall,Woodward IRC,College/University,12049.000314854400,1972,BC,Vancouver,V6T1Z4,"(-123.24693298339844,49.26439666748047)",49.26439666748047,-123.24693298339844,,151.12450000000000,,277.66013786671300,23.044224575251500
BBBC006433,2036 Main Mall,Chem South,College/University,5372.9999378496000,1963,BC,Vancouver,V6T1Z4,"(-123.25343322753906,49.26581954956055)",49.26581954956055,-123.25343322753906,,504.67380000000000,,421.7760040620230,78.4990881759864
BBBC017087,2588 Nanaimo Street,Muir Manor,Multifamily Housing,3251.597109696,1998,BC,Vancouver,V5N 5X1,"(-123.05616760253906,49.2613525390625)",49.2613525390625,-123.05616760253906,,180.49755,224.91995,88.3689078,27.177051553530700
BBBC015214,1111 West Hastings Street,1111 West Hastings,Office,10378.990132300800,1967,BC,Vancouver,V6E2J3,"(-123.1199722290039,49.288272857666016)",49.288272857666016,-123.1199722290039,74,266.59750000000000,386.01425000000000,340.5280148,32.809327392680500
BBBC008440,350 W Georgia St,(4698) Library Square,Library,40224.4614864,1995,BC,Vancouver,V6B 0H3,"(-123.11585235595703,49.28002166748047)",49.28002166748047,-123.11585235595703,,238.8335,458.20065000000000,585.3350304222220,14.551704170499900
BBBC006870,6361 Memorial Road,Music,College/University,6592.999872038400,1967,BC,Vancouver,V6T1Z4,"(-123.25623321533203,49.26726150512695)",49.26726150512695,-123.25623321533203,,160.17935,,150.05222586312700,22.75930283077540
BBBC023085,1251 Jervis,Santana,Multifamily Housing,3235.3966775808000,1967,BC,Vancouver,v6e 2e1,"(-123.13594818115234,49.282447814941406)",49.282447814941406,-123.13594818115234,,249.93910000000000,280.4795,138.56822120000000,42.82877832620100
BBBC008994,3655 Wesbrook Mall,FAS - Noble House (I) - 3655 Wesbrook Mall,Multifamily Housing,9964.990031270400,2015,BC,Vancouver,V6S 0G6,"(-123.2330979,49.25104934)",49.25104934,-123.2330979,81,152.73355000000000,208.26155,192.34452580000000,19.30201024347820
BBBC006594,2424 Main Mall,Forest Sci,College/University,22458.9996238464,1998,BC,Vancouver,V6T1Z4,"(-123.2492904663086,49.26009750366211)",49.26009750366211,-123.2492904663086,,421.16095,,1346.6394672978800,59.959846237576200
BBBC008556,1050 Beach Ave,(8635) Vancouver Aquatic Centre,Rec Centre (with Pool),6020.093766240000,1970,BC,Vancouver,V6E 1T7,"(-123.13471984863281,49.27627182006836)",49.27627182006836,-123.13471984863281,,508.17585000000000,666.4622000000000,440.7944416,73.22045671377190
BBBC006246,2202 Main Mall,AERL,College/University,5367.9998962368,2005,BC,Vancouver,V6T1Z4,"(-123.10076904296875,49.2655029296875)",49.2655029296875,-123.10076904296875,,124.938,,84.33096892072280,15.709927149785000
BBBC001704,930 and 980 Seymour,Metropolitan Towers (EPL),Multifamily Housing,28864.0724394816,1970,BC,Vancouver,V6B 1B5,"(-123.12169,49.278642)",49.278642,-123.12169,,222.14355000000000,366.5479,577.1324328,19.99481796941870
BBBC006718,2366 Main Mall,ICICS,College/University,10011.999898540800,2005,BC,Vancouver,V6T1Z4,"(-123.24824523925781,49.26119613647461)",49.26119613647461,-123.24824523925781,,258.80465,,247.2320856330690,24.693552624959000
BBBC022954,1952 Comox st,"Breakers, The",Multifamily Housing,3087.1968191424,1964,BC,Vancouver,v6g1r5,"(-123.14250946044922,49.290077209472656)",49.290077209472656,-123.14250946044922,,269.3739,305.46710000000000,142.27475680000000,46.085373706099000
BBBC006228,"1822 East Mall, Vancouver, BC",Allard Hall,College/University,14908.999962585600,2011,BC,Vancouver,V6T1Z4,"(-123.25334930419922,49.270111083984375)",49.270111083984375,-123.25334930419922,,112.38110000000000,,76.85229759309340,5.154753733490210
BBBC008725,5175 Dumfries Street,(1337) Kensington Community Centre,Rec Centre (with Pool),2928.39672384,1980,BC,Vancouver,V5P 3A2,"(-123.07431030273438,49.23857116699219)",49.23857116699219,-123.07431030273438,,355.4423,466.52985,150.020222,51.22942379955580
BBBC023127,1380 Jervis,Pacific Beach,Multifamily Housing,2990.5971671808,1959,BC,Vancouver,v6e 2e5,"(-123.13761901855469,49.28074264526367)",49.28074264526367,-123.13761901855469,,252.71550000000000,288.8087,129.39810460000000,43.268274575991300
BBBC006923,6049 Nurseries Road,Parc Library,College/University,2145.999837024,2015,BC,Vancouver,V6T1Z4,"(-123.23234558105469,49.24668502807617)",49.24668502807617,-123.23234558105469,,462.87005,,91.48300817189180,42.62950912737480
BBBC004088,5475 VIne St,Vinecrest Manor,Multifamily Housing,2972.89728,1958,BC,Vancouver,v6m3z7,"(-123.160293,49.236694)",49.236694,-123.160293,80,147.18075,155.50995000000000,78.50593680000000,26.407189160047500
BBBC022863,2040 Nelson,Dogwood,Multifamily Housing,3433.1965400448000,1972,BC,Vancouver,v6g1n5,"(-123.16812896728516,49.327640533447266)",49.327640533447266,-123.16812896728516,,219.36715000000000,252.71550000000000,127.97844200000000,37.27672350152160
BBBC008823,312 Main St and 236 E Cordova St,(1759 & 1762) Public Safety Building & VPD Police Headquarters 3,Office - Municipal,19012.9815352512,1954,BC,Vancouver,V6A 2S7,"(-123.09972381591797,49.28231430053711)",49.28231430053711,-123.09972381591797,,144.40435,227.69635,271.8061278,14.295804382774300
BBBC006488,2275 East Mall,CEME Labs,College/University,5636.000082816,1971,BC,Vancouver,V6T1Z4,"(-123.2486572265625,49.26410675048828)",49.26410675048828,-123.2486572265625,,291.04875,,135.12441471666800,23.97520971705020
BBBC004649,475 Howe Street,(Concealed),Office,34567.166168755200,2016,BC,Vancouver,V6C 2X6,"(-123.115924,49.285684)",49.285684,-123.115924,84,152.73355000000000,291.5851,273.0468898,7.899016778740570
BBBC006978,2206 East Mall,SPPH,College/University,8441.9998385472,1979,BC,Vancouver,V6T1Z4,"(-123.2486572265625,49.26410675048828)",49.26410675048828,-123.2486572265625,,152.702,,97.39523391544070,11.53697483113770
BBBC017103,2085 West 5th Avenue,Arbutus Court,Multifamily Housing,1672.2983844288000,1964,BC,Vancouver,V6J 1P8,"(-123.15264129638672,49.26753234863281)",49.26753234863281,-123.15264129638672,,166.61555000000000,199.93235000000000,45.0159958,26.91861252465190
BBBC006987,1958 Main Mall,Koerner Library,College/University,7303.0002068736,1996,BC,Vancouver,V6T1Z4,"(-123.25511932373047,49.26664733886719)",49.26664733886719,-123.25511932373047,,319.4753,,275.2445993046920,37.689213356357500
BBBC008431,453 W 12th Ave,(3421) City Hall - Main Building,Office - Municipal,14102.0859635136,1936,BC,Vancouver,V5Y 1V4,"(-123.11395263671875,49.261322021484375)",49.261322021484375,-123.11395263671875,73,213.81435000000000,358.2187,266.8377506,18.92184553829540
BBBC004015,420 E Cordova St,Hugh Bird Residence,Multifamily Housing,1787.8985661312000,1981,BC,Vancouver,V6A 3W4,"(-123.094843,49.281937)",49.281937,-123.094843,,277.70310000000000,483.18825,40.0910972,22.423564267873200
BBBC006601,6350 Stores Road,Frank Forward,College/University,7879.9996206144000,1968,BC,Vancouver,V6T1Z4,"(-123.25069427490234,49.262386322021484)",49.262386322021484,-123.25069427490234,,275.65235,,361.15825102816400,45.83222321161410
BBBC008333,649 Cambie St,(1086) Queen Elizabeth Theatre,Public Assembly,22395.2783577408,1959,BC,Vancouver,V6B 2P1,"(-123.1121597290039,49.280086517333984)",49.280086517333984,-123.1121597290039,,141.62795,241.60990000000000,451.95805615555600,20.18093330014990
BBBC001580,2940 Virtual Way & 2945 Hebb,Broadway Tech 7 (EPL),Office - with Warehouse,10757.889606758400,2010,BC,Vancouver,V5M 0A6,"(-123.044069,49.261344)",49.261344,-123.044069,,111.08755,191.60315000000000,93.367492,8.678970044971820
BBBC001535,2955 Virtual Way,Broadway Tech 2 (EPL),Office,14817.985641388800,2002,BC,Vancouver,V5M 4X6,"(-123.043937,49.261332)",49.261332,-123.043937,67,202.70875000000000,349.8895,235.65151460000000,15.903058097954400
BBBC007030,6371 Crescent Road,Thea Koerner House,College/University,4060.9999812096000,1961,BC,Vancouver,V6T1Z4,"(-123.25776672363281,49.26858901977539)",49.26858901977539,-123.25776672363281,,225.04615000000000,,134.4023095797700,33.09583357168800
BBBC006497,2332 West Mall,Coal & Mineral,College/University,2950.0003967616000,1981,BC,Vancouver,V6T1Z4,"(-123.25316619873047,49.260833740234375)",49.260833740234375,-123.25316619873047,,251.16955,,87.43965370695860,29.640527907639
BBBC024273,2250 Health Sciences Mall,Health Sciences Parkade,Parking Garage,31480.9996443264,1980,BC,Vancouver,V6T 1Z3,"(-123.24661254882812,49.26382827758789)",49.26382827758789,-123.24661254882812,,8.3292,,11.10763584,0.3528358443552130
BBBC023267,"1669 East Broadway, Vancouver, BC",1669 East Broadway,Medical Office,5506.994921472000,2010,BC,Vancouver,V5N 1V9,"(-123.07057189941406,49.26262283325195)",49.26262283325195,-123.07057189941406,,,423.08550000000000,50.2868436,9.13144022325834
BBBC008896,1330 Chess St,(7265) Fire Training Centre  (USAR) and Fire Rescue and Training Facility,Fire Station,1902.1981052736000,2011,BC,Vancouver,V6A 2K6,"(-123.08406829833984,49.27232360839844)",49.27232360839844,-123.08406829833984,,249.93910000000000,477.63545000000000,29.1017972,15.299021146235700
BBBC017210,1620 East 6th Avenue,Wallace Wilson,Multifamily Housing,1625.798554848,1965,BC,Vancouver,V5N 1P3,"(-123.07122802734375,49.26476287841797)",49.26476287841797,-123.07122802734375,,255.4919,311.01990000000000,65.38358460000000,40.21625011933980
BBBC006843,2185 East Mall,Michael Smith,College/University,8477.0001298368,2004,BC,Vancouver,V6T1Z4,"(-123.24954986572266,49.26460647583008)",49.26460647583008,-123.24954986572266,,722.5265500000000,,524.0923947893080,61.825159794131900
BBBC006415,2360 East Mall,Chem Bio,College/University,14029.999707686400,2005,BC,Vancouver,V6T1Z4,"(-123.24641418457031,49.262542724609375)",49.262542724609375,-123.24641418457031,,351.11995,,621.2351729003820,44.279015299153900
BBBC008217,1931 Nelson Street,Newport Towers,Multifamily Housing,2824.2970094592,1965,BC,Vancouver,V5G 1N3,"(-122.993967,49.215932)",49.215932,-122.993967,27,341.5603,408.2254500000000,161.73972760000000,57.26719623879750
BBBC004382,"1700 W 75th Ave, Vancouver, BC",(Concealed),Office,5706.994727923200,1990,BC,Vancouver,V6P 6G2,"(-123.148353,49.206233)",49.206233,-123.148353,80,186.05035000000000,349.8895,54.989930400000000,9.63552268845986
BBBC008949,290 E 51st Ave,(1347) Sunset Nursery,Other - Public Service,3604.5961456320000,1950,BC,Vancouver,V5X 1C4,"(-123.10062408447266,49.22287368774414)",49.22287368774414,-123.10062408447266,,533.16345,669.2386,301.8196102,83.73179849332740
BBBC006558,2207 Main Mall,ESB,College/University,17755.000051219200,2012,BC,Vancouver,V6T1Z4,"(-123.25216674804688,49.263450622558594)",49.263450622558594,-123.25216674804688,,234.3534,,242.25791319823400,13.644476375991700
BBBC014738,468 Terminal Avenue,468 Terminal Ave,Office,11929.7880629568,2016,BC,Vancouver,V6A 2M5,"(-123.094498,49.271466)",49.271466,-123.094498,94,111.08755,216.59075,60.3897832,5.062095356552550
BBBC014605,2799 Yew St.,Tapestry Arbutus Walk,Residential Care Facility,11772.388945497600,2007,BC,Vancouver,V8X 1M7,"(-123.1556361,49.26132997)",49.26132997,-123.1556361,36,297.1379,460.97705,430.08071260000000,36.532966960495900
BBBC008850,W 10th Ave,(4483) Fire Hall #4,Fire Station,2123.2980501696000,1992,BC,Vancouver,V6H 4C5,"(-123.11378479003906,49.262577056884766)",49.262577056884766,-123.11378479003906,,216.59075,327.6783,52.394119000000000,24.675795417285200
BBBC017160,1401 East 11th Avenue,King's Daughters Manor,Multifamily Housing,1672.2983844288000,1972,BC,Vancouver,V5N 1Y6,"(-123.07564544677734,49.26052474975586)",49.26052474975586,-123.07564544677734,,191.60315000000000,236.05710000000000,49.690401600000000,29.71380823846490
BBBC001795,666 Burrard Street,Park Place (EPL),Office,65146.03734637440,1984,BC,Vancouver,V6C 2X8,"(-123.119374,49.285073)",49.285073,-123.119374,89,138.85155000000000,258.26830000000000,881.3613420000000,13.528996159532300
BBBC022947,550 w.12 ave,Hollyburn Court,Multifamily Housing,4087.5962635008,1965,BC,Vancouver,v5z1m3,"(-123.11614227294922,49.26012420654297)",49.26012420654297,-123.11614227294922,,261.0447,294.3615,181.6479656,44.43877968899500
BBBC019240,500 Granville Street,Segal Graduate School of Business,College/University,4553.830169740800,1916,BC ,Vancouver,V6C 1W6,"(-123.11485290527344,49.284305572509766)",49.284305572509766,-123.11485290527344,,249.21345000000000,,187.30762172953900,41.13184582691030
BBBC024174,6085 Thunderbird Boulevard,Thunderbird Parkade,Parking Garage,59349.999699763200,2007,BC,Vancouver,V6T 1Z3,"(-123.24249267578125,49.260433197021484)",49.260433197021484,-123.24249267578125,,2.7764000000000000,,7.199281320000000,0.12130201161513100
BBBC007021,6356 Agricultural Road,Klinck,College/University,10720.0000309248,1947,BC,Vancouver,V6T1Z4,"(-123.2554931640625,49.26568603515625)",49.26568603515625,-123.2554931640625,,196.58805000000000,,208.56910241314900,19.456054101677
BBBC008422,281 Industrial Ave,(2130) 281 Industrial Ave / 250 Southern St,Other - Public Service,5094.6949460736000,1942,BC,Vancouver,V6A 2P2,"(-123.09844970703125,49.270267486572266)",49.270267486572266,-123.09844970703125,,133.29875000000000,174.94475,103.72250800000000,20.358904452778400
BBBC006530,2136 West Mall,Kenny,College/University,9612.999922348800,1983,BC,Vancouver,V6T1Z4,"(-123.25415802001953,49.26340866088867)",49.26340866088867,-123.25415802001953,,118.53335,,128.90093022424100,13.409009312635400
BBBC006825,1984 Mathematics Road,Mathematics,College/University,6140.000003846400,1925,BC,Vancouver,V6T1Z4,"(-123.25553131103516,49.26646041870117)",49.26646041870117,-123.25553131103516,,89.5389,,22.216181978564400,3.618267176721540
BBBC006709,2366 Main Mall,CICSR,College/University,9668.000380089600,1993,BC,Vancouver,V6T1Z4,"(-123.24824523925781,49.26119613647461)",49.26119613647461,-123.24824523925781,,248.51935000000000,,246.03649775193300,25.448515719784100
BBBC017111,2330 Balsam Street,Burrard Manor,Multifamily Housing,836.0994890880000,1967,BC,Vancouver,V6K 3M8,"(-123.1597900390625,49.265098571777344)",49.265098571777344,-123.1597900390625,,222.14355000000000,258.26830000000000,30.894331000000000,36.950508289265200
BBBC006424,6221 University Boulevard,Chem Phys,College/University,7804.999925452800,1989,BC,Vancouver,V6T1Z4,"(-123.25113677978516,49.266021728515625)",49.266021728515625,-123.25113677978516,,981.8360000000000,,1063.0316516200500,136.19867175282200
BBBC014647,4170 Nanaimo Street,Westridge,Multifamily Housing,4179.995769024,1994,BC,Vancouver,V5N 5H7,"(-123.055822,49.247756)",49.247756,-123.055822,,322.1255,427.66025,189.162439,45.25417402117440
BBBC006353,1873 East Mall,Buchanan Tower,College/University,10727.9999116992,1972,BC,Vancouver,V6T1Z4,"(-123.25341033935547,49.26858901977539)",49.26858901977539,-123.25341033935547,,209.83905000000000,,392.4724279040860,36.58389740134570
BBBC017285,183 Terminal Avenue,VanCity Centre Head Office,Office,10726.110263865600,,BC,Vancouver,V6A 4G2,"(-123.10106658935547,49.27348327636719)",49.27348327636719,-123.10106658935547,,244.10235,,145.51710880100600,13.566611231652000
BBBC022996,6450 E. Blvd,"Hollies, The",Multifamily Housing,5790.594457497600,1958,BC,Vancouver,v6m3v9,"(-123.15364837646484,49.22740173339844)",49.22740173339844,-123.15364837646484,,233.28070000000000,255.4919,230.84321520000000,39.86516298062810
BBBC001571,2920 Virtual Way,Broadway Tech 6 (EPL),Office,19747.380995481600,2014,BC,Vancouver,V5M 3M4,"(-123.041409,49.261329)",49.261329,-123.041409,92,122.19315000000000,219.36715000000000,172.33772600000000,8.727109648648200
BBBC008351,3360 Victoria Dr,(1469) Trout Lake Community Centre,Rec Centre,6577.493425632000,2011,BC,Vancouver,V5N 4M4,"(-123.06578826904297,49.25523376464844)",49.25523376464844,-123.06578826904297,,255.4919,405.44905000000000,167.2590394,25.428969169968700
BBBC024141,6088 Water Gage Road,Tall Wood,Residence Hall/Dormitory,15203.9996306496,2017,BC,Vancouver,V6T 1Z1,"(-123.10989379882812,49.28462219238281)",49.28462219238281,-123.10989379882812,,141.69105,,242.5099160355560,15.950387216477300
BBBC001759,2151 Front Street,Northwoods Village (EPL),Multifamily Housing,6300.193644748800,2015,BC,Vancouver,V7H 0B5,"(-123.017063,49.305876)",49.305876,-123.017063,,261.0447,433.21305000000000,144.0315432,22.86142489197740
BBBC006781,6476 NW Marine Drive,Liu,College/University,1728.9998968320000,2000,BC,Vancouver,V6T1Z4,"(-123.25828552246094,49.262821197509766)",49.262821197509766,-123.25828552246094,,156.83505,,37.96156364458040,21.95577164409370
BBBC008789,920 E Hastings St,(7872) Ray-Cam Community Centre,Rec Centre,2926.3974504192,1988,BC,Vancouver,V6A 3T1,"(-123.08432006835938,49.28074645996094)",49.28074645996094,-123.08432006835938,,147.18075,216.59075,52.837471800000000,18.05544925528990
BBBC005620,1585 East 4th Ave,Alpine Place,Multifamily Housing,2953.7973440064,1974,BC,Vancouver,V5N 1J7,"(-123.071901,49.267162)",49.267162,-123.071901,,147.18075,183.27395,66.79770360000000,22.61415770193690
BBBC008226,"1347 Nicola Street,",Warwick House,Multifamily Housing,3276.8964655488000,1960,BC,Vancouver,V6G 2G1,"(-123.14012,49.282973)",49.282973,-123.14012,55,244.38630000000000,288.8087,130.44958260000000,39.808842827248700
BBBC014597,3528 Vanness Avenue,Remington,Multifamily Housing,13570.387001107200,2000,BC,Vancouver,V5R 6G4,"(-123.029858,49.236757)",49.236757,-123.029858,,258.26830000000000,380.4299,410.4572416,30.246509871013900
BBBC008397,250 W 70th Ave,(1872A) Manitoba Yards (exclude Transfer station),Other - Public Service,19463.280712070400,1966,BC,Vancouver,V5X 3A9,"(-123.11274719238281,49.20843505859375)",49.20843505859375,-123.11274719238281,,305.46710000000000,430.43665,751.5242868000000,38.61237838751480
BBBC023093,1848 w 3rd,"Royale, The",Multifamily Housing,2248.2981614592000,1972,BC,Vancouver,v6j 0c4,"(-123.10809326171875,49.26835250854492)",49.26835250854492,-123.10809326171875,,258.26830000000000,288.8087,100.76908280000000,44.820116392357500
BBBC018630,555 Seymour Street,Downtown Campus,College/University,26419.9746180096,1996,BC,Vancouver,V6B3H6,"(-123.11529541015625,49.283424377441406)",49.283424377441406,-123.11529541015625,,119.41675,233.28070000000000,126.6776644,4.794763948111390
BBBC017079,2950 Euclid Avenue,Lionsview Building I,Multifamily Housing,3901.896092966400,1994,BC,Vancouver,V5R 5C6,"(-123.04370880126953,49.24006652832031)",49.24006652832031,-123.04370880126953,,152.73355000000000,180.49755,95.7838822,24.548011331819800
BBBC008707,990 W 59th Ave,(1310) Marpole Oakridge Community Centre,Rec Centre,3182.1966807552,1985,BC,Vancouver,V6P 1X9,"(-123.12816619873047,49.21709060668945)",49.21709060668945,-123.12816619873047,,197.15595,241.60990000000000,95.623417,30.049470241518400
BBBC004612,"2433 Spruce Street Vancouver, BC",(Concealed),Office,4029.1964835264000,1993,BC,Vancouver,V6H 4C8,"(-123.129442,49.264103)",49.264103,-123.129442,28,288.8087,491.51745000000000,94.4242624,23.43498794549860
BBBC008627,1 Athlete's Way,(8456) Creekside Community Centre,Rec Centre,3530.2969393920000,2010,BC,Vancouver,V5Y 0B1,"(-123.10572814941406,49.271793365478516)",49.271793365478516,-123.10572814941406,,349.8895,630.369,116.46042271111100,32.98881425744690
BBBC022913,1265 Burnaby,Hendry House,Multifamily Housing,10360.490349945600,1971,BC,Vancouver,v6e1p8,"(-123.13521575927734,49.281978607177734)",49.281978607177734,-123.13521575927734,,244.38630000000000,286.03230000000000,418.4500614,40.38898182552340
BBBC001624,400 Burrard Street,Commerce Place (EPL),Office,25264.1753296128,1985,BC,Vancouver,V6C 3A6,"(-123.117091,49.286623)",49.286623,-123.117091,82,186.05035000000000,286.03230000000000,527.0902434,20.863128379803600
BBBC008360,5670 East Boulevard,(1562B) Kerrisdale Cyclone Taylor Arena,Ice Rink,5306.0948845632,1930,BC,Vancouver,V6M 3V2,"(-123.1534652709961,49.23589324951172)",49.23589324951172,-123.1534652709961,92,119.41675,219.36715000000000,47.815855,9.011487688545060
BBBC008468,515 W 10th Ave,(6108) City Hall - West Annex (Vancity Building),Office - Municipal,11427.489196588800,1976,BC,Vancouver,V5Z 4A8,"(-123.11553955078125,49.262516021728516)",49.262516021728516,-123.11553955078125,100,105.53475,188.82675,84.46549520000000,7.391423610729590
BBBC006237,6303 NW Marine Drive,Ansoc,College/University,6219.999740620800,1950,BC,Vancouver,V6T1Z4,"(-123.25752258300781,49.26970672607422)",49.26970672607422,-123.25752258300781,,129.76515,,108.64655022790100,17.467274857958400
BBBC018796,1160 Haro,Central Plaza,Multifamily Housing,9188.3912231808,1970,BC,Vancouver,v6e 1e2,"(-123.12743377685547,49.284488677978516)",49.284488677978516,-123.12743377685547,,241.60990000000000,277.70310000000000,373.76285000000000,40.6776854853876
BBBC023242,"1128 Hornby St, Vancouver, BC",1128 Hornby St,Medical Office,4142.9962043136,1985,BC,Vancouver,V6Z 2L4,"(-123.12686157226562,49.2789306640625)",49.2789306640625,-123.12686157226562,16,258.26830000000000,441.5422500000000,86.00832780000000,20.759913918435900
BBBC014563,3433 Crowley Drive,Melbourne,Multifamily Housing,10815.689233094400,1995,BC,Vancouver,V5R 6C9,"(-123.031251,49.237375)",49.237375,-123.031251,,202.70875000000000,308.2435,244.62277620000000,22.61737871676890
BBBC007012,2332 Main Mall,Fred Kaiser,College/University,11798.0004555648,2005,BC,Vancouver,V6T1Z4,"(-123.25316619873047,49.260833740234375)",49.260833740234375,-123.25316619873047,,142.19585000000000,,140.1084620152080,11.875599340225400
BBBC008547,701 National Ave,(7858) National Yards,Other - Public Service,16229.084341766400,2004,BC,Vancouver,V6A 3V9,"(-123.08894348144531,49.273712158203125)",49.273712158203125,-123.08894348144531,,144.40435,230.5043,253.4228464,15.615335764776600
